Scenario;UserName;ModelName;Studyname;Attribute;Commodity;Process;Period;Region;Vintage;Timeslice;Pv
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2019";"REG1";"2019";"ANNUAL";"3,9872614386916"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM2";"2019";"REG1";"2019";"ANNUAL";"232,631059830194"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM1";"2019";"REG1";"2019";"ANNUAL";"68,4314140441164"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2040";"REG1";"2040";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2040";"REG1";"2040";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2040";"REG1";"2040";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2040";"REG1";"2040";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2040";"REG1";"2040";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2040";"REG1";"2040";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2040";"REG1";"2040";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2040";"REG1";"2040";"ANNUAL";"0,0989"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2040";"REG1";"2040";"ANNUAL";"357,1661"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2039";"REG1";"2039";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2039";"REG1";"2039";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2039";"REG1";"2039";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2039";"REG1";"2039";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2039";"REG1";"2039";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2039";"REG1";"2039";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2039";"REG1";"2039";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2039";"REG1";"2039";"ANNUAL";"0,0979995751207858"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2039";"REG1";"2039";"ANNUAL";"348,292244540158"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2038";"REG1";"2038";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2038";"REG1";"2038";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2038";"REG1";"2038";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2038";"REG1";"2038";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2038";"REG1";"2038";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2038";"REG1";"2038";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2038";"REG1";"2038";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2038";"REG1";"2038";"ANNUAL";"0,0970693626811787"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2038";"REG1";"2038";"ANNUAL";"339,490476810237"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2037";"REG1";"2037";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2037";"REG1";"2037";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2037";"REG1";"2037";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2037";"REG1";"2037";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2037";"REG1";"2037";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2037";"REG1";"2037";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2037";"REG1";"2037";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2037";"REG1";"2037";"ANNUAL";"0,0961093626811787"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2037";"REG1";"2037";"ANNUAL";"330,760796810237"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2036";"REG1";"2036";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2036";"REG1";"2036";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2036";"REG1";"2036";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2036";"REG1";"2036";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2036";"REG1";"2036";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2036";"REG1";"2036";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2036";"REG1";"2036";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2036";"REG1";"2036";"ANNUAL";"0,0951195751207858"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2036";"REG1";"2036";"ANNUAL";"322,103204540158"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2035";"REG1";"2035";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2035";"REG1";"2035";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2035";"REG1";"2035";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2035";"REG1";"2035";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2035";"REG1";"2035";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2035";"REG1";"2035";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2035";"REG1";"2035";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2035";"REG1";"2035";"ANNUAL";"0,0941"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2035";"REG1";"2035";"ANNUAL";"313,5177"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2034";"REG1";"2034";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2034";"REG1";"2034";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2034";"REG1";"2034";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2034";"REG1";"2034";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2034";"REG1";"2034";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2034";"REG1";"2034";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2034";"REG1";"2034";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2034";"REG1";"2034";"ANNUAL";"0,0930863337071502"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2034";"REG1";"2034";"ANNUAL";"306,732870718131"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2033";"REG1";"2033";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2033";"REG1";"2033";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2033";"REG1";"2033";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2033";"REG1";"2033";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2033";"REG1";"2033";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2033";"REG1";"2033";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2033";"REG1";"2033";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2033";"REG1";"2033";"ANNUAL";"0,0920495005607252"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2033";"REG1";"2033";"ANNUAL";"299,983686077197"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2032";"REG1";"2032";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2032";"REG1";"2032";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2032";"REG1";"2032";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2032";"REG1";"2032";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2032";"REG1";"2032";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2032";"REG1";"2032";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2032";"REG1";"2032";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2032";"REG1";"2032";"ANNUAL";"0,0909895005607252"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2032";"REG1";"2032";"ANNUAL";"293,270146077197"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2031";"REG1";"2031";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2031";"REG1";"2031";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2031";"REG1";"2031";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2031";"REG1";"2031";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2031";"REG1";"2031";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2031";"REG1";"2031";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2031";"REG1";"2031";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2031";"REG1";"2031";"ANNUAL";"0,0899063337071502"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2031";"REG1";"2031";"ANNUAL";"286,592250718131"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"EXP-HOIL";"2031";"REG1";"2031";"ANNUAL";"31,3347992823142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2030";"REG1";"2030";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2030";"REG1";"2030";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2030";"REG1";"2030";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2030";"REG1";"2030";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2030";"REG1";"2030";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2030";"REG1";"2030";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2030";"REG1";"2030";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2030";"REG1";"2030";"ANNUAL";"0,0888"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2030";"REG1";"2030";"ANNUAL";"279,95"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"EXP-HOIL";"2030";"REG1";"2030";"ANNUAL";"69,0796729701671"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2029";"REG1";"2029";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2029";"REG1";"2029";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2029";"REG1";"2029";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2029";"REG1";"2029";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2029";"REG1";"2029";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2029";"REG1";"2029";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2029";"REG1";"2029";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2029";"REG1";"2029";"ANNUAL";"0,0871086397639592"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2029";"REG1";"2029";"ANNUAL";"273,822117536631"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"EXP-HOIL";"2029";"REG1";"2029";"ANNUAL";"88,8869070763034"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2028";"REG1";"2028";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2028";"REG1";"2028";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2028";"REG1";"2028";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2028";"REG1";"2028";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2028";"REG1";"2028";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2028";"REG1";"2028";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2028";"REG1";"2028";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2028";"REG1";"2028";"ANNUAL";"0,0854129596459388"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2028";"REG1";"2028";"ANNUAL";"267,704756304947"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"EXP-HOIL";"2028";"REG1";"2028";"ANNUAL";"108,69414118244"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2027";"REG1";"2027";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2027";"REG1";"2027";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2027";"REG1";"2027";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2027";"REG1";"2027";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2027";"REG1";"2027";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2027";"REG1";"2027";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2027";"REG1";"2027";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2027";"REG1";"2027";"ANNUAL";"0,0837129596459388"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2027";"REG1";"2027";"ANNUAL";"261,597916304947"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"EXP-HOIL";"2027";"REG1";"2027";"ANNUAL";"128,501375288576"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2026";"REG1";"2026";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2026";"REG1";"2026";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2026";"REG1";"2026";"ANNUAL";"183,300032122142"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"MIX-OIL-REF1";"2026";"REG1";"2026";"ANNUAL";"109,980019273285"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF1";"2026";"REG1";"2026";"ANNUAL";"73,3200128488568"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF2";"2026";"REG1";"2026";"ANNUAL";"4,15734076019392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-GAS-REF1";"2026";"REG1";"2026";"ANNUAL";"10,0923268447104"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"LOIL";"FTE-DLOIL";"2026";"REG1";"2026";"ANNUAL";"0,0820086397639592"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"GAS";"FTE-DGAS";"2026";"REG1";"2026";"ANNUAL";"255,501597536631"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"EXP-HOIL";"2026";"REG1";"2026";"ANNUAL";"148,308609394713"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF2";"2025";"REG1";"2025";"ANNUAL";"388,817719653659"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"HOIL";"MIX-OIL-REF2";"2025";"REG1";"2025";"ANNUAL";"166,636923140711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FIn";"MOIL";"MIX-OIL-REF1";"2025";"REG1";"2025";"ANNUAL";"183,300032122142"
